User-ID,Location,Age
93856,"beaver, pennsylvania, usa",
10650,"berlin, berlin, germany",43.0
20323,"wolfenbüttel, niedersachsen, germany",26.0
21406,"st. louis, missouri, usa",
110805,"porto, porto, portugal",
138117,"ocean springs, mississippi, usa",33.0
25232,"coquitlam, british columbia, canada",43.0
183974,"helsinki, uusimaa, finland",
48214,"las vegas, nevada, usa",
155004,"richmond, virginia, usa",46.0
158383,"naucalpan de juárez, estado de méxico, mexico",24.0
182577,"paris, n/a, france",25.0
246767,"highland, california, usa",44.0
243441,"boulder, colorado, usa",57.0
63514,"montreal, quebec, quebec, canada",51.0
93351,"san jose, california, usa",58.0
96997,"petaling jaya, selangor darul ehsan, malaysia",16.0
107186,"munich, bavaria, germany",33.0
22230,"rome, lazio, italy",
113405,"encinitas, california, usa",68.0
42711,"stanton, kentucky, usa",41.0
25528,"ottawa, ontario, canada",31.0
16585,"prince george, british columbia, canada",26.0
172153,"st.george, n/a, barbados",17.0
60071,"hexham, england, united kingdom",46.0
122209,"pittsburgh, pennsylvania, usa",33.0
107487,"north stonington, connecticut, usa",
32643,"venice, california, usa",52.0
165271,"haughton, louisiana,",18.0
22513,"kansas city, missouri, usa",
124182,"angeles, pampanga, philippines",38.0
112164,"madrid, bayern, spain",43.0
223532,"riyadh, puerto rico, saudi arabia",51.0
232651,"beijing, beijing, china",29.0
122856,"sheboygan, wisconsin, usa",
261482,"toronto, ontario, canada",
12578,"san diego, california, usa",26.0
42122,"croydon, england, united kingdom",38.0
20219,"barcelona, barcelona, spain",30.0
68938,"seattle, washington, usa",
244845,"cardiff, wales, united kingdom",35.0
277303,"accra ghana, alabama, ghana",
209204,"washington, dc, usa",37.0
265138,"largo, florida, usa",
16625,"badhoevedorp, n/a, netherlands",
277218,"bowling green, kentucky, usa",
19109,"fresno, california, usa",17.0
77431,"des moines, ia, iowa, usa",75.0
237624,"toulouse, midi-pyrénées, france",56.0
2486,"aachen, nordrhein-westfalen, germany",
166014,"milton keynes, england, united kingdom",17.0
155941,"paignton, devon, united kingdom",
162938,"brisbane, queensland, australia",33.0
265213,"santa barbara, california,",
165009,"waterford, michigan, usa",
229474,"mc kenzie, tennessee, usa",
72622,"valencia, vermont, spain",47.0
257190,"port angeles, washington, usa",65.0
137471,"hinsdale, illinois, usa",
196548,"ellington, prince edward island, canada",17.0
187163,"sun city, arizona, usa",62.0
126339,"leeds, england, united kingdom",41.0
140844,"kiel, schleswig-holstein, germany",16.0
208193,"rinard, illinois, usa",
273135,"castro valley, california, usa",
17071,"örebro, närke, sweden",58.0
154369,"fond du lac, wisconsin, usa",
198518,"galloway, new jersey, usa",14.0
37408,"cairo, n/a, egypt",62.0
41154,"montrove - oleiros, a coruña, spain",40.0
26673,"clayton, ohio, usa",42.0
266036,"las vegas, nevada, usa",59.0
219166,"mumbai, idaho, india",34.0
253132,"villastellone, piemonte, italy",
77049,"segovia, castilla, spain",23.0
52543,"friedberg, bayern, germany",25.0
210876,"amherst, massachusetts, usa",
6739,"são paulo, sp, brazil",34.0
24398,"turin, piemonte, italy",30.0
69095,"coruña, galicia, spain",22.0
48001,"toronto, ontario, canada",
49561,"cork, co. cork, ireland",33.0
215927,"edmonton, alberta, canada",
81305,"waterloo, ontario, canada",
190783,"plano, texas, usa",60.0
242648,"belleville, michigan, usa",37.0
115265,"henley-on-thames, oxon, united kingdom",36.0
214644,"homer, alaska, usa",24.0
181572,"porto alegre, rio grande do sul, brazil",24.0
80088,"seattle, washington, usa",
66628,"atlanta, georgia, usa",57.0
208206,"bonifay, florida, usa",40.0
44720,"victoria, british columbia, canada",33.0
263265,"beograd, srbija, yugoslavia",
189688,"chalfont, pennsylvania, usa",
44911,"anchorage, alaska, usa",
236497,"ljubljana, n/a, slovenia",25.0
193039,"vancouver, british columbia, canada",58.0
36046,"new orleans, louisiana, usa",28.0
199838,"madrid, maine, spain",30.0
211449,"oxford, oxford, united kingdom",
198170,"st. louis, missouri, usa",
35124,"mission viejo, california, usa",33.0
119057,"port moody, british columbia, canada",
236212,"chico, california, usa",71.0
167471,"milton, ontario, canada",29.0
231042,"havant, uk, n/a, united kingdom",41.0
181348,"west des moines, iowa, usa",39.0
155294,"agde, languedoc-roussilion, france",
262786,"zurich, \n/a\"", switzerland""",
156431,"verona, pennsylvania, usa",
219382,"christchurch, south island, new zealand",
92050,"newmarket, new hampshire, usa",
276877,"tarragona, huesca, spain",19.0
56029,"san sebastian, guipuzcoa, spain",25.0
269891,"coral gables, florida, usa",
171951,"virginia beach, virginia, usa",
83377,"wasilla, alaska, usa",26.0
140582,"san pedro sula, n/a, honduras",8.0
146638,"westhaven, california, usa",
168180,"san bernardino, california, usa",36.0
250996,"bakersfield, california, usa",
244564,"west allis, wisconsin, usa",26.0
239367,"middelburg, zeeland, netherlands",41.0
166086,"wolfsberg, kärnten,",16.0
68332,"edmonton, alberta, canada",49.0
247728,"maple ridge, british columbia, canada",27.0
205463,"sydney, nsw, australia",36.0
31452,"lockport, new york, usa",
227590,"madrid, madrid, spain",29.0
169902,"las vegas, nevada, usa",27.0
226774,"washington, dc, usa",61.0
90473,"knoxville, tennessee, usa",14.0
274381,"auckland, auckland, new zealand",34.0
35341,"bridgend, mid glamorgan, wales, united kingdom",22.0
16884,"stuhr, niedersachsen, germany",20.0
154003,"toronto, ontario, canada",30.0
179910,"frankfurt, n/a, germany",
189377,"lebach, saarland, germany",57.0
32240,"walden, new york, usa",37.0
236800,"philadelphia, pennsylvania, usa",
276343,"mildura, victoria, australia",
181124,"oakland, california, usa",
197942,"homer, alaska, usa",
17439,"scottsdale, arizona, usa",
216050,"houston, texas, usa",
12993,"madrid, basilicata, spain",32.0
192437,"washington, dc, usa",
218450,"north central, florida, usa",22.0
166405,"fort st. john, british columbia, canada",
222960,"san francisco, california, usa",37.0
67004,"bielefeld, nordrhein-westfalen, germany",37.0
84995,"paris, ile de france, france",26.0
158473,"rome, lazio, italy",32.0
140115,"north miami, florida, usa",27.0
143794,"lund, skåna, sweden",23.0
230301,"omaha, nebraska, usa",49.0
175890,"athens, georgia, usa",24.0
70752,"selbourne, tasmania, australia",
12856,"seville, andalucia, spain",31.0
266642,"milwaukie, oregon, usa",
15001,"palm bay, florida, usa",41.0
31541,"wilmington, north carolina, usa",
168847,"nanaimo, british columbia, canada",
11547,"valley springs, california, usa",19.0
159214,"dunedin, otago, new zealand",
268065,"lakeside, california, usa",
141973,"fontana, california, usa",41.0
144713,"andover, massachusetts, usa",16.0
29526,"knoxville, tennessee, usa",26.0
204933,"munich, munich, germany",
175087,"miami, florida, usa",
54142,"adelaide, south australia, australia",
199293,"simpsonville, south carolina, usa",38.0
182334,"somerville, massachusetts, usa",31.0
237771,"newark, ohio, usa",29.0
147203,"concord, new hampshire, usa",16.0
168932,"lugano, ticino, switzerland",
277349,"andoain, gipuzkoa, spain",53.0
58606,"lancaster, pennsylvania, usa",
33043,"greenwood, nova scotia, canada",38.0
251309,"princeton, new jersey, usa",18.0
226383,"adelaide, south australia, australia",13.0
247111,"milan, alaska, italy",
36999,"milwaukee, wisconsin, usa",
224077,"new york, new york, usa",24.0
141055,"geneva, n/a, switzerland",33.0
219616,"high wycombe, buckinghamshire, united kingdom",28.0
156452,"milwaukee, wisconsin, usa",
122547,"curitiba, paraná, brazil",41.0
255476,"torquay, england, united kingdom",
248383,"canton, michigan, usa",
270590,"mainz, rheinland-pfalz, germany",
244652,"fort mcmurray, alberta, canada",
38897,"belo horizonte, minas gerais, brazil",24.0
13681,"bologna, emilia romagna, italy",25.0
261613,"avon, new jersey, usa",53.0
22699,"hicksville, new york, usa",
132001,"lawrence, pennsylvania, usa",30.0
177817,"vicenza, veneto, italy",33.0
235028,"glen iris, victoria, australia",33.0
187810,"cabrils, catalunya, spain",45.0
127345,"seattle, washington, usa",40.0
145395,"bradford, england, united kingdom",29.0
161756,"toronto, ontario, canada",21.0
83521,"midvale, utah, usa",
128112,"marion, north carolina, usa",20.0
46160,"lausanne, vaud, switzerland",29.0
25672,"ottawa, ontario, canada",14.0
159609,"lille, n/a, france",21.0
182456,"hamilton, waikato, new zealand",
257554,"davis, california, usa",
236381,"chester, south carolina, usa",
64390,"cornelius, oregon, usa",
266675,"hattingen, nordrhein-westfalen, germany",45.0
175442,"port alfred, eastern cape, south africa",63.0
48349,"sanremo, liguria, italy",
181117,"jackson, michigan, usa",
183432,"lytham st annes, england, united kingdom",
264498,"slidell, louisiana, usa",
149764,"fort wayne, indiana, usa",38.0
233665,"medford, oregon, usa",
267889,"delaware, ohio, usa",34.0
169220,"victoria, british columbia, canada",
48335,"brescia, lombardia, italy",
94255,"como, lombardia, italy",
140510,"marratxí, florida, spain",43.0
204330,"vienna, virginia, usa",
19000,"cologne (köln), nordrhein-westfalen, germany",
182514,"round rock, texas, usa",
1848,"bellingham, washington, usa",22.0
27905,"asheville, north carolina, usa",
11513,"salzburg, n/a, austria",
270085,"hillarys, western australia, australia",
238301,"manchester, england, united kingdom",33.0
23190,"wasaga beach, ontario, canada",28.0
112734,"seattle, washington, usa",
35144,"galveston, texas, usa",69.0
246007,"brownsville, ontario, canada",
154435,"tehran, n/a, iran",
274902,"nice, paca, france",25.0
57423,"coburg, oregon, usa",
120915,"churchville, newfoundland, usa",
87980,"toronto, ontario, canada",
46756,"st. albert, alberta, canada",
106348,"west coast greymouth, greymouth south island, new zealand",14.0
260875,"northcote, victoria, australia",34.0
84840,"tempe, arizona, usa",31.0
121291,"glasgow, scotland, united kingdom",
114275,"roma, roma, italy",
74392,"zamora, colorado, spain",25.0
272357,"berkeley, california, usa",
277614,"madrid, madrid, spain",22.0
91414,"milwaukee, wisconsin, usa",
135820,"wisconsin rapids, wisconsin, usa",
255333,"christchurch, n/a, new zealand",33.0
114908,"new york, new york, usa",19.0
43529,"ponte vedra beach, florida, usa",
94182,"san diego, california, usa",18.0
30439,"st andrews, scotland, united kingdom",
49822,"osoyoos, british columbia, canada",29.0
211878,"los angeles, california, usa",17.0
62753,"mt. vernon, illinois, usa",
71826,"san francisco, california, usa",32.0
154490,"calgary, alberta, canada",
21701,"san antonio, texas, usa",
96030,"hameln, niedersachsen, germany",
170374,"bremen, bremen, germany",
33559,"newmarket, ontario, canada",
17089,"st. paul, minnesota, usa",39.0
205046,"black, missouri, usa",25.0
270550,"lufkin, texas, usa",
72758,"invercargill, southland, new zealand",66.0
231335,"blenheim, marlborough, new zealand",54.0
173957,"j, e, z",
184529,"winnipeg, manitoba, canada",
99286,"boca raton, florida, usa",
43223,"norfolk, virginia, usa",
92846,"warminster, england, united kingdom",17.0
119983,"melbourne, victoria, australia",29.0
208371,"louisville, kentucky, usa",
92545,"arlington, texas, usa",
88511,"courtenay, british columbia, canada",
184195,"coventry, connecticut, usa",46.0
223882,"bari, puglia, italy",
175872,"norwich, england, united kingdom",16.0
42743,"pocono lake, pennsylvania, usa",
32632,"sydney, new south wales, australia",35.0
33290,"hialeah, florida, usa",40.0
272653,"sydney, new south wales, australia",15.0
24739,"paris, n/a, france",23.0
57817,"rio de janeiro, rio de janeiro, brazil",21.0
22788,"rugby, england, united kingdom",
125206,"buenos aires, buenos aires, argentina",32.0
57664,"north pole, alaska, usa",28.0
172568,"milfield, wooler, england, united kingdom",53.0
52646,"nottingham, england, united kingdom",34.0
268857,"guadalajara, jalisco, mexico",
223859,"manchester, lancs, united kingdom",
238278,"new york, new york, usa",32.0
123664,"cali, valle del cauca, colombia",31.0
169014,"st. louis, missouri, usa",23.0
215735,"brisbane, queensland, australia",41.0
240265,"st. louis, missouri, usa",34.0
238989,"buenos aires, buenos aires, argentina",32.0
250276,"haverhill, ,",42.0
112400,"lowell, massachusetts, usa",25.0
133392,"stratford, taranaki, new zealand",32.0
179555,"kenai, alaska, usa",49.0
32142,"kingston, pennsylvania, usa",
36666,"san francisco, california, usa",
179630,"wellington, wellington, new zealand",39.0
144624,"des plaines, illinois, usa",28.0
161319,"tennessee ridge, tennessee, usa",
180028,"plainfield, illinois, usa",23.0
28905,"lanett, alabama, usa",
50904,"toronto, ontario, canada",27.0
110301,"honolulu, hawaii, usa",26.0
182723,"london, england, united kingdom",13.0
96546,"kimberling city, missouri, usa",15.0
250746,"nantes, loire atlantique, france",26.0
65276,"minneapolis, minnesota, usa",
148657,"wolfratshausen, bayern, germany",39.0
12671,"oceanside, new york, usa",
253746,"v. nova de gaia, n/a, portugal",34.0
102908,"havertown, pennsylvania, usa",
90802,"paris, , france",
210487,"jogjalarta, alaska, indonesia",
154158,"schwetzingen, baden-wuerttemberg, germany",37.0
75698,"monroe, michigan, usa",16.0
7452,"ottawa, ontario, canada",13.0
259095,"latham, new york, usa",27.0
46193,"ahmedabad, gujarat, india",23.0
115896,"rincon, georgia, usa",13.0
236893,"williamsburg, virginia, usa",49.0
12604,"edmonton, alberta, canada",16.0
75189,"chicago, ,",
80096,"antwerp, antwerpen, belgium",23.0
118949,"nashville, tennessee, usa",
277508,"deventer, overijssel, netherlands",43.0
236842,"glens falls, new york, usa",20.0
253840,"elizabeth, new jersey, usa",25.0
231232,"goffstown, new hampshire, usa",62.0
120859,"austin, texas, usa",
65595,"san francisco, california, usa",22.0
158885,"milano, milano, italy",
221900,"university park, pennsylvania, usa",
18585,"vancouver, british columbia, canada",
169785,"kings park, new york, usa",17.0
92942,"sonoma, california, usa",
150387,"lamezia terme, calabria, italy",30.0
94303,"bourbonnais, illinois, usa",
140443,"munich, bayern, germany",29.0
4965,"savage, minnesota, usa",
259974,"schuepfheim, luzern, switzerland",
56982,"paris, france, france",
62506,"zillah, washington, usa",21.0
60584,"melbourne, victoria, australia",53.0
162340,"apex, north carolina, usa",
159987,"blagdon, england, united kingdom",21.0
197535,"málaga, andalucia, spain",16.0
70037,"linden, tennessee, usa",
169926,"seattle, washington, usa",33.0
15464,"christchurch, n/a, new zealand",62.0
208464,"turners falls, massachusetts, usa",39.0
142387,"elk grove, california, usa",34.0
20578,"lethbridge, alberta, canada",
70417,"saraland, alabama, usa",43.0
109801,"maynooth, county kildare, ireland",35.0
183106,"rogers, arkansas, usa",38.0
65469,"toronto, ontario, canada",
195231,"québec, quebec, canada",
227031,"melbourne, victoria, australia",33.0
192360,"york, england, united kingdom",26.0
153658,"maroochydore, queensland, australia",49.0
50596,"staten island, new york, usa",18.0
150463,"english, indiana, usa",
133206,"brisbane, queensland, australia",
206108,"vancouver, british columbia, canada",49.0
163024,"west hollywood, california, usa",46.0
1583,"san francisco, california, usa",48.0
99815,"valladolid, castilla y león, spain",19.0
117443,"leoma, tennessee, usa",
187290,"grosse pointe farms, michigan, usa",78.0
244740,"hugo, minnesota, usa",27.0
194655,"ft wayne, indiana, usa",55.0
1944,"cuneo, piemonte, italy",25.0
108736,"charlottetown, prince edward island, canada",29.0
151756,"portland, oregon, usa",
62235,"porirua, new zealand, new zealand",54.0
126029,"kenosha, wisconsin, usa",30.0
77532,"murillo el fruto, navarra, spain",26.0
250850,"phelan, california, usa",27.0
123858,"branford, connecticut, usa",36.0
65103,"rome, lazio, italy",30.0
91551,"hemet, california, usa",
128147,"pahang, kuantan, malaysia",30.0
220603,"dartmouth, nova scotia, canada",33.0
200851,"hamburg, hamburg, germany",41.0
93258,"london, england, united kingdom",
148165,"fargo, north dakota, usa",
155220,"carlsbad, california, usa",
